;business_id;attributes;categories;review_count;stars;centre;morningci;noonci;nightci;latenightci;weekci;weekendci
153;Ivtz-2q7PiB6Y6erZ7ecgQ;{u'Price Range': 1, u'Alcohol': u'full_bar', u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Wheelchair Accessible': True};[u'Bars', u'Nightlife', u'Comedy Clubs'];8;4.0;ygZzeRVRHtlCE-miaJzDaQ;0.275117571612;0.0803049736355;0.00285022089212;0.0679065127547;0.173222174719;0.400598546387
154;K5kEOnBu2rP2I6vYefr7eg;{u'Take-out': False, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Caters': True, u'Noise Level': u'quiet', u'Attire': u'dressy', u'Alcohol': u'full_bar', u'Delivery': False, u'Has TV': False, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Brasseries', u'French', u'Restaurants'];19;4.5;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
155;CqarduQ_CzO-YnYIStPvDg;{u'Take-out': True, u'Wi-Fi': u'no', u'Price Range': 1, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': False, u'Wheelchair Accessible': False};[u'Food', u'Coffee & Tea'];12;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
156;zM2o6HVjC6SnznceX_fzHQ;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Price Range': 1, u'Wheelchair Accessible': True};[u'Cafes', u'Restaurants'];5;4.0;NYSi8a4-NABF5X_nqOXG5g;0.229166666667;0.0416666666667;0.0;0.104166666667;0.177083333333;0.447916666667
157;buYJZhGLwn0rD-4tS1CGrg;{u'Wi-Fi': u'no', u'Price Range': 1};[u'Food', u'Beer, Wine & Spirits'];5;4.0;jKtlmVwJiILyVUIW87E1hw;0.246195930928;0.0906137801334;0.00222260215421;0.0873653616003;0.159343477518;0.414258847666
158;V83p6pA_jrSNatRE10G96A;{u'Accepts Credit Cards': True, u'Good for Kids': True, u'Price Range': 2};[u'Fashion', u'Shopping', u'Local Flavor'];3;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
159;XVkZlAdctY43Ep4RD96Yew;{u'Wi-Fi': u'free', u'Price Range': 2, u'Dogs Allowed': False, u'Has TV': True, u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True};[u'Hotels & Travel', u'Event Planning & Services', u'Hotels'];8;3.5;hwCz3dtXNGhg0TGQgSjSiA;0.254347826087;0.0347826086957;0.00217391304348;0.108695652174;0.158695652174;0.441304347826
160;BJX7d3022EWLOutvMnGxJg;{};[u'Shopping', u'Jewelry'];3;2.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
161;jUK2AD4fmL4cVROtSxQZTQ;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Price Range': 2, u'Wheelchair Accessible': True};"[u""Women's Clothing"", u'Fashion', u'Shopping', u'Accessories']";6;4.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
162;VErgzjUEsusmil_DR4IYbw;{u'Take-out': False, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Caters': True, u'Noise Level': u'quiet', u'Attire': u'dressy', u'Alcohol': u'full_bar', u'Delivery': False, u'Has TV': True, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'upscale': False, u'touristy': False, u'trendy': False, u'hipster': False, u'casual': False}, u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Hotels & Travel', u'Event Planning & Services', u'Hotels'];22;4.0;jKtlmVwJiILyVUIW87E1hw;0.246195930928;0.0906137801334;0.00222260215421;0.0873653616003;0.159343477518;0.414258847666
163;aDlKvP5CUEK6GgIA4iq9Hg;{u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'dj': False, u'background_music': True, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}, u'Attire': u'dressy', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': True, u'casual': False}, u'Good for Kids': False, u'Wheelchair Accessible': True, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'outdoor', u'Accepts Credit Cards': True, u'Take-out': False, u'Price Range': 3, u'Happy Hour': False, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': False, u'Good For Groups': True};[u'Bars', u'Nightlife', u'British', u'Restaurants'];21;4.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
164;tnfuY_AloAPO01zr8IHVCQ;{u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}};"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping']";6;2.5;jKtlmVwJiILyVUIW87E1hw;0.246195930928;0.0906137801334;0.00222260215421;0.0873653616003;0.159343477518;0.414258847666
165;zViDq-RbKF6lOtZDdiDRcw;{u'Accepts Credit Cards': True, u'Outdoor Seating': True, u'Price Range': 2};[u'Food', u'Patisserie/Cake Shop', u'Coffee & Tea', u'Ice Cream & Frozen Yogurt'];8;4.5;japrIpcgwVzttf5uDwo6VA;0.28248468202;0.0348616099725;0.000633847454046;0.0817663215719;0.171350095077;0.428903443905
166;2sQnp6jfOVrhn6CxraltZg;{u'Take-out': True, u'Wheelchair Accessible': True};[u'Sandwiches', u'Restaurants'];6;4.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
167;fWEqiLMhZngOIaCfED-M4A;{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': True, u'Price Range': 1, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': False, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Good For Groups': True};[u'Pubs', u'Bars', u'Restaurants', u'Nightlife', u'Gastropubs'];24;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
168;poWhpKF-SJK-Ipg9i_fOxQ;{u'By Appointment Only': True, u'Accepts Credit Cards': False, u'Price Range': 2, u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Wheelchair Accessible': True};[u'Tattoo', u'Beauty & Spas'];4;4.0;cN6p9UgyUpHNDfZBdruGtQ;0.247420464316;0.125967325881;0.00236457437661;0.072871883061;0.153052450559;0.398323301806
169;7AH9-OG_1kWppKioHZqZJA;{u'Wheelchair Accessible': True, u'Take-out': True, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Caters': True, u'Noise Level': u'quiet', u'Attire': u'casual', u'Alcohol': u'beer_and_wine', u'Delivery': True, u'Has TV': False, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Italian', u'Pizza', u'Restaurants'];22;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
170;enq8zXgocQTuy39HWiFSJg;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 1};[u'Shopping', u'Arts & Crafts', u'Bookstores', u'Event Planning & Services', u'Books, Mags, Music & Video', u'Cards & Stationery', u'Art Supplies', u'Flowers & Gifts'];9;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
171;Ypa20lbDdaMTdA2SRrL_kg;{u'Delivery': False, u'Accepts Credit Cards': True, u'Good For Groups': True};[u'American (New)', u'Restaurants'];3;3.5;rEIpUO7frpsiI21NDA4agQ;0.245022970904;0.0290964777948;0.0;0.0949464012251;0.208269525268;0.422664624809
172;7n2t30IGa9cWFoCtkp09Aw;{u'Take-out': True, u'Accepts Credit Cards': True, u'Wi-Fi': u'free', u'Outdoor Seating': False, u'Price Range': 3};[u'Food', u'Patisserie/Cake Shop', u'Coffee & Tea'];8;4.0;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
173;TWbAoLEzU63VIrV1SLgseA;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Price Range': 3, u'Wheelchair Accessible': True};[u'Delis', u'Restaurants'];4;4.0;ygZzeRVRHtlCE-miaJzDaQ;0.275117571612;0.0803049736355;0.00285022089212;0.0679065127547;0.173222174719;0.400598546387
174;GPEjIt2K4UIk353NxZ16Eg;{};[u'Active Life', u'Gyms', u'Fitness & Instruction'];5;4.0;v1a-4XoDnlPfdAYVropK5A;0.335025380711;0.0;0.0;0.0685279187817;0.142131979695;0.454314720812
175;0JqnPXxys83sq_KE_qfNKg;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Price Range': 1};[u'Thrift Stores', u'Shopping'];5;4.0;ZNVicGnKfP-52Kxv8jOpiQ;0.254570923032;0.0893541728104;0.0044234739015;0.0829401356532;0.157844293719;0.410867000885
176;U2ul0mFG1hjnuqH4iztpOQ;{u'Price Range': 2};[u'Fashion', u'Shopping', u'Shoe Stores'];7;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
177;tqrqUStfVsRNGMsdi88bbg;{u'By Appointment Only': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Price Range': 2};[u'Hair Salons', u'Beauty & Spas'];5;4.5;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
178;6Xdatc0GYyR5wZXDyn1hjQ;{u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 2};"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping', u'Accessories']";5;3.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
179;JyDhnweQ7Tv1m337tDbLEQ;{u'Take-out': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Good For Dancing': False, u'Noise Level': u'very_loud', u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Has TV': False, u'Smoking': u'outdoor', u'Alcohol': u'full_bar', u'Delivery': False, u'Music': {u'video': False, u'live': True, u'dj': True, u'jukebox': False}, u'Outdoor Seating': False, u'Coat Check': False, u'Attire': u'dressy', u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Price Range': 2};[u'Bars', u'Nightlife'];33;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
180;ePaWyb_y3GTemwNsjZFsxw;{u'Dogs Allowed': False, u'Wi-Fi': u'free', u'Wheelchair Accessible': False, u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}};[u'Hotels & Travel', u'Bed & Breakfast', u'Guest Houses'];4;5.0;ZNVicGnKfP-52Kxv8jOpiQ;0.254570923032;0.0893541728104;0.0044234739015;0.0829401356532;0.157844293719;0.410867000885
181;vxkQj8d-h_xojFOCgHBu-g;{};[u'Hotels & Travel', u'Ski Resorts'];12;4.0;NA;;;;;;
182;_6l_vm7_maYTfO5tpei27A;{u'Noise Level': u'quiet', u'Good For Groups': True, u'Price Range': 3};[u'Pubs', u'Bars', u'Nightlife', u'British', u'Restaurants'];11;4.5;x8pNPp-3oGaBkRNL3qyWWA;;;;;;
183;CBSWRSMKqT-OXzAqnz77xw;{u'Wheelchair Accessible': False, u'Take-out': True, u'Wi-Fi': u'no', u'Drive-Thru': False, u'Dietary Restrictions': {u'dairy-free': False, u'gluten-free': False, u'vegan': False, u'kosher': False, u'halal': False, u'soy-free': False, u'vegetarian': False}, u'Noise Level': u'average', u'Outdoor Seating': False, u'Attire': u'casual', u'Alcohol': u'beer_and_wine', u'Delivery': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': True}, u'Parking': {u'garage': False, u'street': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Takes Reservations': False, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 1};[u'Fast Food', u'Fish & Chips', u'British', u'Restaurants'];50;4.0;ygZzeRVRHtlCE-miaJzDaQ;0.275117571612;0.0803049736355;0.00285022089212;0.0679065127547;0.173222174719;0.400598546387
184;2valrZLZWYz62Vd2vgLF_w;{u'Take-out': True, u'Wi-Fi': u'no', u'Drive-Thru': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Caters': True, u'Noise Level': u'average', u'Takes Reservations': True, u'Alcohol': u'beer_and_wine', u'Delivery': True, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Attire': u'casual', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Price Range': 3};[u'Pakistani', u'Fast Food', u'Indian', u'Restaurants'];17;4.0;ZNVicGnKfP-52Kxv8jOpiQ;0.254570923032;0.0893541728104;0.0044234739015;0.0829401356532;0.157844293719;0.410867000885
185;hyCBns-n8V1N2CSgSt-ogg;{u'Good for Kids': True, u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}};[u'Active Life', u'Zoos'];23;4.0;NA;;;;;;
186;67RicD8bcklxdnXk-zRAkw;{};[u'Fast Food', u'Chinese', u'Restaurants'];3;2.5;NA;;;;;;
187;hFm60FnwvZJQXEVeEtUuaw;{u'Wi-Fi': u'no', u'Price Range': 1, u'Alcohol': u'none', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Outdoor Seating': False, u'Accepts Credit Cards': True, u'Good For Groups': True, u'Wheelchair Accessible': True};[u'Thai', u'Chinese', u'Restaurants'];8;2.5;mV2qIJvhYuHTI0_to25nrQ;0.243469645109;0.0807061790668;0.00414339758602;0.0989911727617;0.166276346604;0.406413258872
188;ojUzLZogbt7rNnmSEm1Bdg;{u'Wheelchair Accessible': True, u'Take-out': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Noise Level': u'quiet', u'Attire': u'casual', u'Alcohol': u'full_bar', u'Delivery': False, u'Has TV': False, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Restaurants', u'Pizza', u'Italian'];37;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
189;bmsABmCLIEDYxF8B7PCy6A;{u'Wi-Fi': u'free', u'Price Range': 2, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True};[u'Books, Mags, Music & Video', u'Shopping', u'Bookstores'];20;4.0;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
190;rl-jipRO8tblyft0vV03nQ;{u'Price Range': 1, u'Dogs Allowed': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Wheelchair Accessible': True};[u'Active Life', u'Arts & Entertainment', u'Botanical Gardens', u'Parks'];111;4.5;RGqJuC-Xbb_GhyB360QHWg;0.246031746032;0.015873015873;0.00396825396825;0.0793650793651;0.214285714286;0.440476190476
191;TH8fAgthGkpAHR5WZKnKTw;{u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Noise Level': u'average', u'Coat Check': False, u'Music': {u'dj': False, u'background_music': True, u'karaoke': False, u'live': False, u'video': False, u'jukebox': False}, u'Happy Hour': False, u'Has TV': False, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Good For Groups': True, u'Price Range': 2};[u'Pubs', u'Bars', u'Nightlife'];25;3.5;ygZzeRVRHtlCE-miaJzDaQ;0.275117571612;0.0803049736355;0.00285022089212;0.0679065127547;0.173222174719;0.400598546387
192;fI9ndlXG0DWvlvP4_YfC9A;{};[u'Indian', u'Restaurants'];6;4.5;_q5_vFZXqNZsegvX-wLBeQ;0.224907063197;0.0520446096654;0.0;0.117100371747;0.172862453532;0.433085501859
193;JwdUmaRj9XEeOJXS9xC0uQ;{u'Good For Groups': True, u'Accepts Credit Cards': True, u'Music': {u'video': True, u'live': False, u'dj': True, u'jukebox': True}, u'Alcohol': u'full_bar', u'Price Range': 2};[u'Pubs', u'Bars', u'Gay Bars', u'Nightlife', u'Dance Clubs'];4;4.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
194;5dUDkaxm5FdQanoNkP86KQ;{u'Take-out': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Delivery': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Attire': u'casual', u'Alcohol': u'full_bar', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Indian', u'Restaurants'];19;4.0;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
195;7Y849sC_LLngOfQjzEAzag;{u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 4};[u'Hardware Stores', u'Shopping', u'Home & Garden'];6;4.5;_q5_vFZXqNZsegvX-wLBeQ;0.224907063197;0.0520446096654;0.0;0.117100371747;0.172862453532;0.433085501859
196;L5SMckJu1odIipvWE8iyzw;{u'Take-out': True, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Caters': False, u'Noise Level': u'average', u'Attire': u'casual', u'Alcohol': u'beer_and_wine', u'Delivery': False, u'Has TV': False, u'Outdoor Seating': False, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 1};[u'Portuguese', u'Fast Food', u'Chicken Wings', u'Restaurants'];26;4.0;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
197;IbcYxOzaAR69MTY71jm_EQ;{u'Parking': {u'garage': False, u'validated': False, u'street': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 2};[u'Shopping', u'Home & Garden', u'Furniture Stores'];5;4.0;japrIpcgwVzttf5uDwo6VA;0.28248468202;0.0348616099725;0.000633847454046;0.0817663215719;0.171350095077;0.428903443905
198;9IuBO-5ypl0gaJOycRHATw;{};[u'Food', u'Arts & Entertainment', u'Wineries'];3;4.0;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
199;-UzYgyDoneyWnhzAYPESZA;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 2};[u'Food', u'Grocery'];3;4.0;UnuHfMm1o3E3P4tpVNJ8fg;0.268656716418;0.067842605156;0.00587969244686;0.0809588421529;0.168249660787;0.408412483039
200;7ncMfsShMgs4a4w6bZinFw;{};[u'Food', u'Coffee & Tea'];4;4.5;j5YTsjNl8_HTUQ6laxRepw;0.241975308642;0.0528395061728;0.000493827160494;0.102716049383;0.170864197531;0.431111111111
201;fVrzvIq-zd3Q5svrW3kvBA;{};[u'Food', u'Grocery'];3;3.0;japrIpcgwVzttf5uDwo6VA;0.28248468202;0.0348616099725;0.000633847454046;0.0817663215719;0.171350095077;0.428903443905
202;ftqdGV9nOlDQCIX3DBlxZQ;{u'Price Range': 1, u'Dogs Allowed': False, u'Parking': {u'garage': False, u'street': True, u'lot': False, u'valet': False}, u'By Appointment Only': False, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True};[u'Department Stores', u'Fashion', u'Shopping'];5;4.0;UDFzpV0hr2rFw9fVl9npCw;0.27851158578;0.0800437768888;0.00267944750547;0.0732130726847;0.167408861046;0.398143256095
203;Zqs_uU5GA-VYJlv0zU-MOw;{u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Price Range': 2};[u'Shopping Centers', u'Shopping'];65;4.0;jKtlmVwJiILyVUIW87E1hw;0.246195930928;0.0906137801334;0.00222260215421;0.0873653616003;0.159343477518;0.414258847666
204;VXl8mfkT906XfsMw3-Ct9Q;{u'Take-out': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Delivery': False, u'Has TV': True, u'Outdoor Seating': False, u'Attire': u'casual', u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': True, u'Price Range': 2};[u'Restaurants', u'Cafes', u'Italian'];12;4.0;mV2qIJvhYuHTI0_to25nrQ;0.243469645109;0.0807061790668;0.00414339758602;0.0989911727617;0.166276346604;0.406413258872
205;YORLTgO8dS9BDKZQ2pfKxA;{};[u'Hotels & Travel', u'Hostels'];7;3.5;guIvTBHp1oxs76q44qQ9Pg;0.267873887446;0.0727253162806;0.00514964721074;0.0792430787204;0.168416521913;0.40659154843
206;TgT0tfpBu3bRvk32t2H2sQ;{u'Take-out': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': True, u'brunch': False}, u'Caters': True, u'Noise Level': u'quiet', u'Attire': u'casual', u'Alcohol': u'beer_and_wine', u'Delivery': False, u'Has TV': False, u'Outdoor Seating': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Takes Reservations': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Good For Groups': False, u'Price Range': 2};[u'Breakfast & Brunch', u'Restaurants'];28;4.0;ZNVicGnKfP-52Kxv8jOpiQ;0.254570923032;0.0893541728104;0.0044234739015;0.0829401356532;0.157844293719;0.410867000885
207;m4cr8WbWq7YJ_ug6CrLICQ;{};[u'Health & Medical', u'Hospitals'];6;5.0;ygZzeRVRHtlCE-miaJzDaQ;0.275117571612;0.0803049736355;0.00285022089212;0.0679065127547;0.173222174719;0.400598546387
